"CurrentApplication","Date"
"mstsc","06-04-2017 21:41:47"
"mstsc","06-04-2017 21:41:48"
"mstsc","06-04-2017 21:41:49"
"mstsc","06-04-2017 21:41:50"
"mstsc","06-04-2017 21:41:52"
"mstsc","06-04-2017 21:41:53"
"mstsc","06-04-2017 21:41:54"
"mstsc","06-04-2017 21:41:55"
"mstsc","06-04-2017 21:41:56"
"mstsc","06-04-2017 21:41:57"
"mstsc","06-04-2017 21:41:58"
"mstsc","06-04-2017 21:41:59"
"mstsc","06-04-2017 21:42:01"
"mstsc","06-04-2017 21:42:02"
"mstsc","06-04-2017 21:42:03"
"mstsc","06-04-2017 21:42:04"
"mstsc","06-04-2017 21:42:05"
"mstsc","06-04-2017 21:42:06"
"mstsc","06-04-2017 21:42:07"
"mstsc","06-04-2017 21:42:09"
"mstsc","06-04-2017 21:42:10"
"mstsc","06-04-2017 21:42:11"
"mstsc","06-04-2017 21:42:12"
"mstsc","06-04-2017 21:42:13"
"mstsc","06-04-2017 21:42:14"
"mstsc","06-04-2017 21:42:15"
"mstsc","06-04-2017 21:42:17"
"mstsc","06-04-2017 21:42:18"
"mstsc","06-04-2017 21:42:19"
"mstsc","06-04-2017 21:42:20"
"mstsc","06-04-2017 21:42:21"
"mstsc","06-04-2017 21:42:22"
"mstsc","06-04-2017 21:42:23"
"mstsc","06-04-2017 21:42:24"
"mstsc","06-04-2017 21:42:25"
"mstsc","06-04-2017 21:42:27"
"mstsc","06-04-2017 21:42:28"
"mstsc","06-04-2017 21:42:29"
"mstsc","06-04-2017 21:42:30"
"mstsc","06-04-2017 21:42:31"
"mstsc","06-04-2017 21:42:33"
"mstsc","06-04-2017 21:42:34"
"mstsc","06-04-2017 21:42:35"
"mstsc","06-04-2017 21:42:36"
"mstsc","06-04-2017 21:42:37"
"mstsc","06-04-2017 21:42:38"
"mstsc","06-04-2017 21:42:39"
"mstsc","06-04-2017 21:42:40"
"mstsc","06-04-2017 21:42:42"
"mstsc","06-04-2017 21:42:43"
"mstsc","06-04-2017 21:42:44"
"mstsc","06-04-2017 21:42:45"
"mstsc","06-04-2017 21:42:46"
"mstsc","06-04-2017 21:42:47"
"mstsc","06-04-2017 21:42:48"
"mstsc","06-04-2017 21:42:50"
"mstsc","06-04-2017 21:42:51"
"mstsc","06-04-2017 21:42:52"
"mstsc","06-04-2017 21:42:53"
"mstsc","06-04-2017 21:42:54"
"mstsc","06-04-2017 21:42:55"
"mstsc","06-04-2017 21:42:57"
"mstsc","06-04-2017 21:42:58"
"mstsc","06-04-2017 21:42:59"
"mstsc","06-04-2017 21:43:00"
"mstsc","06-04-2017 21:43:01"
"mstsc","06-04-2017 21:43:02"
"mstsc","06-04-2017 21:43:03"
"mstsc","06-04-2017 21:43:05"
"mstsc","06-04-2017 21:43:06"
"mstsc","06-04-2017 21:43:07"
"mstsc","06-04-2017 21:43:08"
"mstsc","06-04-2017 21:43:09"
"mstsc","06-04-2017 21:43:10"
"mstsc","06-04-2017 21:43:11"
"mstsc","06-04-2017 21:43:13"
"mstsc","06-04-2017 21:43:14"
"mstsc","06-04-2017 21:43:15"
"mstsc","06-04-2017 21:43:16"
"mstsc","06-04-2017 21:43:17"
"mstsc","06-04-2017 21:43:18"
"mstsc","06-04-2017 21:43:19"
"mstsc","06-04-2017 21:43:21"
"mstsc","06-04-2017 21:43:22"
"mstsc","06-04-2017 21:43:23"
"mstsc","06-04-2017 21:43:24"
"mstsc","06-04-2017 21:43:25"
"mstsc","06-04-2017 21:43:26"
"mstsc","06-04-2017 21:43:27"
"mstsc","06-04-2017 21:43:29"
"mstsc","06-04-2017 21:43:30"
"mstsc","06-04-2017 21:43:31"
"mstsc","06-04-2017 21:43:32"
"mstsc","06-04-2017 21:43:33"
"mstsc","06-04-2017 21:43:34"
"mstsc","06-04-2017 21:43:35"
"mstsc","06-04-2017 21:43:36"
"mstsc","06-04-2017 21:43:37"
"mstsc","06-04-2017 21:43:38"
"mstsc","06-04-2017 21:43:40"
"mstsc","06-04-2017 21:43:41"
"mstsc","06-04-2017 21:43:42"
"mstsc","06-04-2017 21:43:43"
"mstsc","06-04-2017 21:43:44"
"mstsc","06-04-2017 21:43:45"
"mstsc","06-04-2017 21:43:46"
"mstsc","06-04-2017 21:43:47"
"mstsc","06-04-2017 21:43:48"
"mstsc","06-04-2017 21:43:50"
"mstsc","06-04-2017 21:43:51"
"mstsc","06-04-2017 21:43:52"
"mstsc","06-04-2017 21:43:53"
"mstsc","06-04-2017 21:43:54"
"mstsc","06-04-2017 21:43:55"
"mstsc","06-04-2017 21:43:57"
"mstsc","06-04-2017 21:43:58"
"mstsc","06-04-2017 21:43:59"
"mstsc","06-04-2017 21:44:13"
"mstsc","06-04-2017 21:44:19"
"mstsc","06-04-2017 21:44:20"
"mstsc","06-04-2017 21:44:21"
"mstsc","06-04-2017 21:44:22"
"mstsc","06-04-2017 21:44:23"
"mstsc","06-04-2017 21:44:24"
"mstsc","06-04-2017 21:44:26"
"mstsc","06-04-2017 21:44:27"
"mstsc","06-04-2017 21:44:28"
"mstsc","06-04-2017 21:44:29"
"mstsc","06-04-2017 21:44:30"
"mstsc","06-04-2017 21:44:31"
"mstsc","06-04-2017 21:44:32"
"mstsc","06-04-2017 21:44:33"
"mstsc","06-04-2017 21:44:35"
"mstsc","06-04-2017 21:44:36"
"mstsc","06-04-2017 21:44:37"
"mstsc","06-04-2017 21:44:38"
"mstsc","06-04-2017 21:44:39"
"mstsc","06-04-2017 21:44:40"
"mstsc","06-04-2017 21:44:41"
"mstsc","06-04-2017 21:44:42"
"mstsc","06-04-2017 21:44:43"
"mstsc","06-04-2017 21:44:45"
"mstsc","06-04-2017 21:44:46"
"mstsc","06-04-2017 21:44:47"
"mstsc","06-04-2017 21:44:48"
"mstsc","06-04-2017 21:44:49"
"mstsc","06-04-2017 21:44:50"
"mstsc","06-04-2017 21:44:51"
"mstsc","06-04-2017 21:44:53"
"mstsc","06-04-2017 21:44:54"
"mstsc","06-04-2017 21:44:55"
"mstsc","06-04-2017 21:44:56"
"mstsc","06-04-2017 21:44:57"
"mstsc","06-04-2017 21:44:58"
"mstsc","06-04-2017 21:44:59"
"mstsc","06-04-2017 21:45:00"
"mstsc","06-04-2017 21:45:02"
"mstsc","06-04-2017 21:45:03"
"mstsc","06-04-2017 21:45:04"
"mstsc","06-04-2017 21:45:05"
"mstsc","06-04-2017 21:45:06"
"mstsc","06-04-2017 21:45:07"
"mstsc","06-04-2017 21:45:08"
"mstsc","06-04-2017 21:45:09"
"mstsc","06-04-2017 21:45:10"
"mstsc","06-04-2017 21:45:12"
"mstsc","06-04-2017 21:45:13"
"mstsc","06-04-2017 21:45:14"
"mstsc","06-04-2017 21:45:15"
"mstsc","06-04-2017 21:45:16"
"mstsc","06-04-2017 21:45:17"
"mstsc","06-04-2017 21:45:18"
"mstsc","06-04-2017 21:45:19"
"mstsc","06-04-2017 21:45:21"
"mstsc","06-04-2017 21:45:22"
"mstsc","06-04-2017 21:45:23"
"mstsc","06-04-2017 21:45:24"
"mstsc","06-04-2017 21:45:25"
"mstsc","06-04-2017 21:45:26"
"mstsc","06-04-2017 21:45:27"
"mstsc","06-04-2017 21:45:29"
"mstsc","06-04-2017 21:45:30"
"mstsc","06-04-2017 21:45:31"
"mstsc","06-04-2017 21:45:32"
"mstsc","06-04-2017 21:45:33"
"mstsc","06-04-2017 21:45:34"
"mstsc","06-04-2017 21:45:35"
"mstsc","06-04-2017 21:45:36"
"mstsc","06-04-2017 21:45:37"
"mstsc","06-04-2017 21:45:39"
"mstsc","06-04-2017 21:45:40"
"mstsc","06-04-2017 21:45:41"
"mstsc","06-04-2017 21:45:42"
"mstsc","06-04-2017 21:45:43"
"mstsc","06-04-2017 21:45:44"
"mstsc","06-04-2017 21:45:45"
"mstsc","06-04-2017 21:45:46"
"mstsc","06-04-2017 21:45:48"
"mstsc","06-04-2017 21:45:49"
"mstsc","06-04-2017 21:45:50"
"mstsc","06-04-2017 21:45:51"
"mstsc","06-04-2017 21:45:52"
"mstsc","06-04-2017 21:45:53"
"mstsc","06-04-2017 21:45:54"
"mstsc","06-04-2017 21:45:55"
"mstsc","06-04-2017 21:45:56"
"mstsc","06-04-2017 21:45:58"
"mstsc","06-04-2017 21:45:59"
"mstsc","06-04-2017 21:46:00"
"mstsc","06-04-2017 21:46:01"
"mstsc","06-04-2017 21:46:02"
"mstsc","06-04-2017 21:46:03"
"mstsc","06-04-2017 21:46:04"
"mstsc","06-04-2017 21:46:05"
"mstsc","06-04-2017 21:46:07"
"mstsc","06-04-2017 21:46:08"
"mstsc","06-04-2017 21:46:09"
"mstsc","06-04-2017 21:46:10"
"mstsc","06-04-2017 21:46:11"
"mstsc","06-04-2017 21:46:12"
"mstsc","06-04-2017 21:46:13"
"mstsc","06-04-2017 21:46:14"
"mstsc","06-04-2017 21:46:15"
"mstsc","06-04-2017 21:46:17"
"mstsc","06-04-2017 21:46:18"
"mstsc","06-04-2017 21:46:19"
"mstsc","06-04-2017 21:46:20"
"mstsc","06-04-2017 21:46:21"
"mstsc","06-04-2017 21:46:22"
"mstsc","06-04-2017 21:46:23"
"mstsc","06-04-2017 21:46:24"
"mstsc","06-04-2017 21:46:26"
"mstsc","06-04-2017 21:46:27"
"mstsc","06-04-2017 21:46:28"
"mstsc","06-04-2017 21:46:29"
"mstsc","06-04-2017 21:46:30"
"mstsc","06-04-2017 21:46:31"
"mstsc","06-04-2017 21:46:32"
"mstsc","06-04-2017 21:46:33"
"mstsc","06-04-2017 21:46:35"
"mstsc","06-04-2017 21:46:36"
"mstsc","06-04-2017 21:46:37"
"mstsc","06-04-2017 21:46:38"
"mstsc","06-04-2017 21:46:39"
"mstsc","06-04-2017 21:46:40"
"mstsc","06-04-2017 21:46:41"
"mstsc","06-04-2017 21:46:42"
"mstsc","06-04-2017 21:46:44"
"mstsc","06-04-2017 21:46:45"
"mstsc","06-04-2017 21:46:46"
"mstsc","06-04-2017 21:46:47"
"mstsc","06-04-2017 21:46:48"
"mstsc","06-04-2017 21:46:49"
"mstsc","06-04-2017 21:46:50"
"mstsc","06-04-2017 21:46:51"
"mstsc","06-04-2017 21:46:53"
"mstsc","06-04-2017 21:46:54"
"mstsc","06-04-2017 21:46:55"
"mstsc","06-04-2017 21:46:56"
"mstsc","06-04-2017 21:46:57"
"mstsc","06-04-2017 21:46:58"
"mstsc","06-04-2017 21:46:59"
"mstsc","06-04-2017 21:47:00"
"mstsc","06-04-2017 21:47:01"
"mstsc","06-04-2017 21:47:03"
"mstsc","06-04-2017 21:47:04"
"mstsc","06-04-2017 21:47:05"
"mstsc","06-04-2017 21:47:06"
"mstsc","06-04-2017 21:47:07"
"mstsc","06-04-2017 21:47:08"
"mstsc","06-04-2017 21:47:09"
"mstsc","06-04-2017 21:47:10"
"mstsc","06-04-2017 21:47:11"
"mstsc","06-04-2017 21:47:13"
"mstsc","06-04-2017 21:47:14"
"mstsc","06-04-2017 21:47:15"
"mstsc","06-04-2017 21:47:16"
"mstsc","06-04-2017 21:47:17"
"mstsc","06-04-2017 21:47:18"
"mstsc","06-04-2017 21:47:20"
"mstsc","06-04-2017 21:47:21"
"mstsc","06-04-2017 21:47:22"
"mstsc","06-04-2017 21:47:23"
"mstsc","06-04-2017 21:47:24"
"mstsc","06-04-2017 21:47:25"
"mstsc","06-04-2017 21:47:26"
"mstsc","06-04-2017 21:47:27"
"mstsc","06-04-2017 21:47:28"
"mstsc","06-04-2017 21:47:30"
"mstsc","06-04-2017 21:47:31"
"mstsc","06-04-2017 21:47:32"
"mstsc","06-04-2017 21:47:33"
"mstsc","06-04-2017 21:47:34"
"mstsc","06-04-2017 21:47:35"
"mstsc","06-04-2017 21:47:37"
"mstsc","06-04-2017 21:47:38"
"mstsc","06-04-2017 21:47:39"
"mstsc","06-04-2017 21:47:40"
"mstsc","06-04-2017 21:47:41"
"mstsc","06-04-2017 21:47:42"
"mstsc","06-04-2017 21:47:43"
"mstsc","06-04-2017 21:47:44"
"mstsc","06-04-2017 21:47:46"
"mstsc","06-04-2017 21:47:47"
"mstsc","06-04-2017 21:47:48"
"mstsc","06-04-2017 21:47:49"
"mstsc","06-04-2017 21:47:50"
"mstsc","06-04-2017 21:47:51"
"mstsc","06-04-2017 21:47:52"
"mstsc","06-04-2017 21:47:53"
"mstsc","06-04-2017 21:47:54"
"mstsc","06-04-2017 21:47:56"
"mstsc","06-04-2017 21:47:57"
"mstsc","06-04-2017 21:47:58"
"mstsc","06-04-2017 21:47:59"
"mstsc","06-04-2017 21:48:00"
"mstsc","06-04-2017 21:48:01"
"mstsc","06-04-2017 21:48:02"
"mstsc","06-04-2017 21:48:03"
"mstsc","06-04-2017 21:48:05"
"mstsc","06-04-2017 21:48:06"
"mstsc","06-04-2017 21:48:07"
"mstsc","06-04-2017 21:48:08"
"mstsc","06-04-2017 21:48:09"
"mstsc","06-04-2017 21:48:10"
"mstsc","06-04-2017 21:48:11"
"mstsc","06-04-2017 21:48:13"
"mstsc","06-04-2017 21:48:14"
"mstsc","06-04-2017 21:48:15"
"mstsc","06-04-2017 21:48:16"
"mstsc","06-04-2017 21:48:17"
"mstsc","06-04-2017 21:48:18"
"mstsc","06-04-2017 21:48:20"
"mstsc","06-04-2017 21:48:21"
"mstsc","06-04-2017 21:48:22"
"mstsc","06-04-2017 21:48:23"
"mstsc","06-04-2017 21:48:24"
"mstsc","06-04-2017 21:48:25"
"mstsc","06-04-2017 21:48:26"
"mstsc","06-04-2017 21:48:28"
"mstsc","06-04-2017 21:48:29"
"mstsc","06-04-2017 21:48:30"
"mstsc","06-04-2017 21:48:31"
"mstsc","06-04-2017 21:48:32"
"mstsc","06-04-2017 21:48:33"
"mstsc","06-04-2017 21:48:34"
"mstsc","06-04-2017 21:48:36"
"mstsc","06-04-2017 21:48:37"
"mstsc","06-04-2017 21:48:38"
"mstsc","06-04-2017 21:48:39"
"mstsc","06-04-2017 21:48:40"
"mstsc","06-04-2017 21:48:41"
"mstsc","06-04-2017 21:48:42"
"mstsc","06-04-2017 21:48:43"
"mstsc","06-04-2017 21:48:45"
"mstsc","06-04-2017 21:48:46"
"mstsc","06-04-2017 21:48:47"
"mstsc","06-04-2017 21:48:48"
"mstsc","06-04-2017 21:48:49"
"mstsc","06-04-2017 21:48:50"
"mstsc","06-04-2017 21:48:51"
"mstsc","06-04-2017 21:48:52"
"mstsc","06-04-2017 21:48:54"
"mstsc","06-04-2017 21:48:55"
"mstsc","06-04-2017 21:48:56"
"mstsc","06-04-2017 21:48:57"
"mstsc","06-04-2017 21:48:58"
"mstsc","06-04-2017 21:48:59"
"mstsc","06-04-2017 21:49:00"
"mstsc","06-04-2017 21:49:02"
"mstsc","06-04-2017 21:49:03"
"mstsc","06-04-2017 21:49:04"
"mstsc","06-04-2017 21:49:05"
"mstsc","06-04-2017 21:49:06"
"mstsc","06-04-2017 21:49:07"
"mstsc","06-04-2017 21:49:09"
"mstsc","06-04-2017 21:49:10"
"mstsc","06-04-2017 21:49:11"
"mstsc","06-04-2017 21:49:12"
"mstsc","06-04-2017 21:49:13"
"mstsc","06-04-2017 21:49:14"
"mstsc","06-04-2017 21:49:15"
"mstsc","06-04-2017 21:49:16"
"mstsc","06-04-2017 21:49:18"
"mstsc","06-04-2017 21:49:19"
"mstsc","06-04-2017 21:49:20"
"mstsc","06-04-2017 21:49:21"
"mstsc","06-04-2017 21:49:22"
"mstsc","06-04-2017 21:49:23"
"mstsc","06-04-2017 21:49:24"
"mstsc","06-04-2017 21:49:25"
"mstsc","06-04-2017 21:49:26"
"mstsc","06-04-2017 21:49:28"
"mstsc","06-04-2017 21:49:29"
"mstsc","06-04-2017 21:49:30"
"mstsc","06-04-2017 21:49:31"
"mstsc","06-04-2017 21:49:32"
"mstsc","06-04-2017 21:49:33"
"mstsc","06-04-2017 21:49:34"
"mstsc","06-04-2017 21:49:35"
"mstsc","06-04-2017 21:49:36"
"mstsc","06-04-2017 21:49:38"
"mstsc","06-04-2017 21:49:39"
"mstsc","06-04-2017 21:49:40"
"mstsc","06-04-2017 21:49:41"
"mstsc","06-04-2017 21:49:42"
"mstsc","06-04-2017 21:49:43"
"mstsc","06-04-2017 21:49:44"
"mstsc","06-04-2017 21:49:45"
"mstsc","06-04-2017 21:49:47"
"mstsc","06-04-2017 21:49:48"
"mstsc","06-04-2017 21:49:49"
"mstsc","06-04-2017 21:49:50"
"mstsc","06-04-2017 21:49:51"
"mstsc","06-04-2017 21:49:52"
"mstsc","06-04-2017 21:49:53"
"mstsc","06-04-2017 21:49:54"
"mstsc","06-04-2017 21:49:55"
"mstsc","06-04-2017 21:49:57"
"mstsc","06-04-2017 21:49:58"
"mstsc","06-04-2017 21:49:59"
"mstsc","06-04-2017 21:50:00"
"mstsc","06-04-2017 21:50:01"
"mstsc","06-04-2017 21:50:02"
"mstsc","06-04-2017 21:50:03"
"mstsc","06-04-2017 21:50:04"
"mstsc","06-04-2017 21:50:06"
"mstsc","06-04-2017 21:50:07"
"mstsc","06-04-2017 21:50:08"
"mstsc","06-04-2017 21:50:09"
"mstsc","06-04-2017 21:50:10"
"mstsc","06-04-2017 21:50:11"
"mstsc","06-04-2017 21:50:12"
"mstsc","06-04-2017 21:50:13"
"mstsc","06-04-2017 21:50:15"
"mstsc","06-04-2017 21:50:16"
"mstsc","06-04-2017 21:50:17"
"mstsc","06-04-2017 21:50:18"
"mstsc","06-04-2017 21:50:19"
"mstsc","06-04-2017 21:50:20"
"mstsc","06-04-2017 21:50:21"
"mstsc","06-04-2017 21:50:22"
"mstsc","06-04-2017 21:50:23"
"mstsc","06-04-2017 21:50:25"
"mstsc","06-04-2017 21:50:26"
"mstsc","06-04-2017 21:50:27"
"mstsc","06-04-2017 21:50:28"
"mstsc","06-04-2017 21:50:29"
"mstsc","06-04-2017 21:50:30"
"mstsc","06-04-2017 21:50:31"
"mstsc","06-04-2017 21:50:32"
"mstsc","06-04-2017 21:50:34"
"mstsc","06-04-2017 21:50:35"
"mstsc","06-04-2017 21:50:36"
"mstsc","06-04-2017 21:50:37"
"mstsc","06-04-2017 21:50:38"
"mstsc","06-04-2017 21:50:39"
"mstsc","06-04-2017 21:50:40"
"mstsc","06-04-2017 21:50:41"
"mstsc","06-04-2017 21:50:42"
"mstsc","06-04-2017 21:50:43"
"mstsc","06-04-2017 21:50:45"
"mstsc","06-04-2017 21:50:46"
"mstsc","06-04-2017 21:50:47"
"mstsc","06-04-2017 21:50:48"
"mstsc","06-04-2017 21:50:49"
"mstsc","06-04-2017 21:50:50"
"mstsc","06-04-2017 21:50:51"
"mstsc","06-04-2017 21:50:52"
"mstsc","06-04-2017 21:50:53"
"mstsc","06-04-2017 21:50:55"
"mstsc","06-04-2017 21:50:56"
"mstsc","06-04-2017 21:50:57"
"mstsc","06-04-2017 21:50:58"
"mstsc","06-04-2017 21:50:59"
"mstsc","06-04-2017 21:51:00"
"mstsc","06-04-2017 21:51:01"
"mstsc","06-04-2017 21:51:02"
"mstsc","06-04-2017 21:51:04"
"mstsc","06-04-2017 21:51:05"
"mstsc","06-04-2017 21:51:06"
"mstsc","06-04-2017 21:51:07"
"mstsc","06-04-2017 21:51:08"
"mstsc","06-04-2017 21:51:09"
"mstsc","06-04-2017 21:51:10"
"mstsc","06-04-2017 21:51:11"
"mstsc","06-04-2017 21:51:12"
"mstsc","06-04-2017 21:51:14"
"mstsc","06-04-2017 21:51:15"
"mstsc","06-04-2017 21:51:16"
"mstsc","06-04-2017 21:51:17"
"mstsc","06-04-2017 21:51:18"
"mstsc","06-04-2017 21:51:19"
"mstsc","06-04-2017 21:51:20"
"mstsc","06-04-2017 21:51:21"
"mstsc","06-04-2017 21:51:22"
"mstsc","06-04-2017 21:51:23"
"mstsc","06-04-2017 21:51:25"
"mstsc","06-04-2017 21:51:26"
"mstsc","06-04-2017 21:51:27"
"mstsc","06-04-2017 21:51:28"
"mstsc","06-04-2017 21:51:29"
"mstsc","06-04-2017 21:51:30"
"mstsc","06-04-2017 21:51:31"
"mstsc","06-04-2017 21:51:32"
"mstsc","06-04-2017 21:51:33"
"mstsc","06-04-2017 21:51:35"
"mstsc","06-04-2017 21:51:36"
"mstsc","06-04-2017 21:51:37"
"mstsc","06-04-2017 21:51:38"
"mstsc","06-04-2017 21:51:39"
"mstsc","06-04-2017 21:51:40"
"mstsc","06-04-2017 21:51:42"
"mstsc","06-04-2017 21:51:43"
"mstsc","06-04-2017 21:51:44"
"mstsc","06-04-2017 21:51:45"
"mstsc","06-04-2017 21:51:46"
"mstsc","06-04-2017 21:51:47"
"mstsc","06-04-2017 21:51:48"
"mstsc","06-04-2017 21:51:49"
"mstsc","06-04-2017 21:51:51"
"mstsc","06-04-2017 21:51:52"
"mstsc","06-04-2017 21:51:53"
"mstsc","06-04-2017 21:51:54"
"mstsc","06-04-2017 21:51:55"
"mstsc","06-04-2017 21:51:56"
"mstsc","06-04-2017 21:51:57"
"mstsc","06-04-2017 21:51:58"
"mstsc","06-04-2017 21:51:59"
"mstsc","06-04-2017 21:52:00"
"mstsc","06-04-2017 21:52:02"
"mstsc","06-04-2017 21:52:03"
"mstsc","06-04-2017 21:52:04"
"mstsc","06-04-2017 21:52:05"
"mstsc","06-04-2017 21:52:06"
"mstsc","06-04-2017 21:52:07"
"mstsc","06-04-2017 21:52:08"
"mstsc","06-04-2017 21:52:09"
"mstsc","06-04-2017 21:52:10"
"mstsc","06-04-2017 21:52:12"
"mstsc","06-04-2017 21:52:13"
"mstsc","06-04-2017 21:52:14"
"mstsc","06-04-2017 21:52:15"
"mstsc","06-04-2017 21:52:16"
"mstsc","06-04-2017 21:52:17"
"mstsc","06-04-2017 21:52:18"
"mstsc","06-04-2017 21:52:19"
"mstsc","06-04-2017 21:52:21"
"mstsc","06-04-2017 21:52:22"
"mstsc","06-04-2017 21:52:23"
"mstsc","06-04-2017 21:52:24"
"mstsc","06-04-2017 21:52:25"
"mstsc","06-04-2017 21:52:26"
"mstsc","06-04-2017 21:52:27"
"mstsc","06-04-2017 21:52:28"
"mstsc","06-04-2017 21:52:30"
"mstsc","06-04-2017 21:52:31"
"mstsc","06-04-2017 21:52:32"
"mstsc","06-04-2017 21:52:33"
"mstsc","06-04-2017 21:52:34"
"mstsc","06-04-2017 21:52:35"
"mstsc","06-04-2017 21:52:36"
"mstsc","06-04-2017 21:52:37"
"mstsc","06-04-2017 21:52:39"
"mstsc","06-04-2017 21:52:40"
"mstsc","06-04-2017 21:52:41"
"mstsc","06-04-2017 21:52:42"
"mstsc","06-04-2017 21:52:43"
"mstsc","06-04-2017 21:52:44"
"mstsc","06-04-2017 21:52:45"
"mstsc","06-04-2017 21:52:46"
"mstsc","06-04-2017 21:52:47"
"mstsc","06-04-2017 21:52:49"
"mstsc","06-04-2017 21:52:50"
"mstsc","06-04-2017 21:52:51"
"mstsc","06-04-2017 21:52:52"
"mstsc","06-04-2017 21:52:53"
"mstsc","06-04-2017 21:52:54"
"mstsc","06-04-2017 21:52:55"
"mstsc","06-04-2017 21:52:57"
"mstsc","06-04-2017 21:52:58"
"mstsc","06-04-2017 21:52:59"
"mstsc","06-04-2017 21:53:00"
"mstsc","06-04-2017 21:53:01"
"mstsc","06-04-2017 21:53:02"
"mstsc","06-04-2017 21:53:04"
"mstsc","06-04-2017 21:53:05"
"mstsc","06-04-2017 21:53:06"
"mstsc","06-04-2017 21:53:07"
"mstsc","06-04-2017 21:53:08"
"mstsc","06-04-2017 21:53:09"
"mstsc","06-04-2017 21:53:10"
"mstsc","06-04-2017 21:53:12"
"mstsc","06-04-2017 21:53:13"
"mstsc","06-04-2017 21:53:14"
"mstsc","06-04-2017 21:53:15"
"mstsc","06-04-2017 21:53:16"
"mstsc","06-04-2017 21:53:17"
"mstsc","06-04-2017 21:53:18"
"mstsc","06-04-2017 21:53:19"
"mstsc","06-04-2017 21:53:21"
"mstsc","06-04-2017 21:53:22"
"mstsc","06-04-2017 21:53:23"
"mstsc","06-04-2017 21:53:24"
"mstsc","06-04-2017 21:53:25"
"mstsc","06-04-2017 21:53:26"
"mstsc","06-04-2017 21:53:27"
"mstsc","06-04-2017 21:53:28"
"mstsc","06-04-2017 21:53:30"
"mstsc","06-04-2017 21:53:31"
"mstsc","06-04-2017 21:53:32"
"mstsc","06-04-2017 21:53:33"
"mstsc","06-04-2017 21:53:34"
"mstsc","06-04-2017 21:53:35"
"mstsc","06-04-2017 21:53:36"
"mstsc","06-04-2017 21:53:37"
"mstsc","06-04-2017 21:53:39"
"mstsc","06-04-2017 21:53:40"
"mstsc","06-04-2017 21:53:41"
"mstsc","06-04-2017 21:53:42"
"mstsc","06-04-2017 21:53:43"
"mstsc","06-04-2017 21:53:44"
"mstsc","06-04-2017 21:53:45"
"mstsc","06-04-2017 21:53:46"
"mstsc","06-04-2017 21:53:47"
"mstsc","06-04-2017 21:53:49"
"mstsc","06-04-2017 21:53:50"
"mstsc","06-04-2017 21:53:51"
"mstsc","06-04-2017 21:53:52"
"mstsc","06-04-2017 21:53:53"
"mstsc","06-04-2017 21:53:54"
"mstsc","06-04-2017 21:53:55"
"mstsc","06-04-2017 21:53:56"
"mstsc","06-04-2017 21:53:58"
"mstsc","06-04-2017 21:53:59"
"mstsc","06-04-2017 21:54:00"
"mstsc","06-04-2017 21:54:01"
"mstsc","06-04-2017 21:54:02"
"mstsc","06-04-2017 21:54:03"
"mstsc","06-04-2017 21:54:05"
"mstsc","06-04-2017 21:54:06"
"mstsc","06-04-2017 21:54:07"
"mstsc","06-04-2017 21:54:08"
"mstsc","06-04-2017 21:54:09"
"mstsc","06-04-2017 21:54:10"
"mstsc","06-04-2017 21:54:11"
"mstsc","06-04-2017 21:54:13"
"mstsc","06-04-2017 21:54:14"
"mstsc","06-04-2017 21:54:15"
"mstsc","06-04-2017 21:54:16"
"mstsc","06-04-2017 21:54:17"
"mstsc","06-04-2017 21:54:18"
"mstsc","06-04-2017 21:54:19"
"mstsc","06-04-2017 21:54:21"
"mstsc","06-04-2017 21:54:22"
"mstsc","06-04-2017 21:54:23"
"mstsc","06-04-2017 21:54:24"
"mstsc","06-04-2017 21:54:25"
"mstsc","06-04-2017 21:54:26"
"mstsc","06-04-2017 21:54:27"
"mstsc","06-04-2017 21:54:29"
"mstsc","06-04-2017 21:54:30"
"mstsc","06-04-2017 21:54:31"
"mstsc","06-04-2017 21:54:32"
"mstsc","06-04-2017 21:54:33"
"mstsc","06-04-2017 21:54:34"
"mstsc","06-04-2017 21:54:35"
"mstsc","06-04-2017 21:54:37"
"mstsc","06-04-2017 21:54:38"
"mstsc","06-04-2017 21:54:39"
"mstsc","06-04-2017 21:54:40"
"mstsc","06-04-2017 21:54:41"
"mstsc","06-04-2017 21:54:42"
"mstsc","06-04-2017 21:54:44"
"mstsc","06-04-2017 21:54:45"
"mstsc","06-04-2017 21:54:46"
"mstsc","06-04-2017 21:54:47"
"mstsc","06-04-2017 21:54:48"
"mstsc","06-04-2017 21:54:49"
"mstsc","06-04-2017 21:54:50"
"mstsc","06-04-2017 21:54:51"
"mstsc","06-04-2017 21:54:53"
"mstsc","06-04-2017 21:54:54"
"mstsc","06-04-2017 21:54:55"
"mstsc","06-04-2017 21:54:56"
"mstsc","06-04-2017 21:54:57"
"mstsc","06-04-2017 21:54:58"
"mstsc","06-04-2017 21:54:59"
"powershell_ise","06-04-2017 21:55:03"
"powershell_ise","06-04-2017 21:55:11"
"powershell_ise","06-04-2017 21:55:13"
"powershell_ise","06-04-2017 21:55:14"
"powershell_ise","06-04-2017 21:55:15"
"powershell_ise","06-04-2017 21:55:16"
"powershell_ise","06-04-2017 21:55:17"
"powershell_ise","06-04-2017 21:55:18"
"powershell_ise","06-04-2017 21:55:19"
"powershell_ise","06-04-2017 21:55:20"
